HLMD,HLLL|HLLT|TIP
HLMJ,HLLL|HLLT|TIP
HLML,HLLL|HLLT|TIP
HLMS,HLLL|HLLT|TIP
HLMT,HLLL|HLLT|TIP
HLNC,HLLL|HLLT|TIP
HLNF,HLLL|HLLT|TIP
HLNM,HLLL|HLLT|TIP
HLNR,HLLL|HLLT|TIP
HLON,HLLL|HLLT|TIP
HLRA,HLLL|HLLT|TIP
HLRF,HLLL|HLLT|TIP
HLRG,HLLL|HLLT|TIP
HLSA,HLLL|HLLT|TIP
HLSB,HLLL|HLLT|TIP
HLSD,HLLL|HLLT|TIP
HLSH,HLLL|HLLT|TIP
HLSM,HLLL|HLLT|TIP
HLTD,HLLL|HLLT|TIP
HLTG,HLLL|HLLT|TIP
HLTM,HLLL|HLLT|TIP
HLTQ,HLLL|HLLT|TIP
HLTS,HLLL|HLLT|TIP
HLUB,HLLL|HLLT|TIP
HLUF,HLLL|HLLT|TIP
HLWA,HLLL|HLLT|TIP
HLWD,HLLL|HLLT|TIP
HLWF,HLLL|HLLT|TIP
HLWN,HLLL|HLLT|TIP
HLZA,HLLL|HLLT|TIP
HLZG,HLLL|HLLT|TIP
HLZN,HLLL|HLLT|TIP
HLZT,HLLL|HLLT|TIP
HLZU,HLLL|HLLT|TIP
HLZW,HLLL|HLLT|TIP
HRYG,HTDC
HRYI,HTDC
HRYN,HTDC
HRYR,HTDC
HRYU,HTDC
HRZA,HTDC
HSAT,HSSS
HSDN,HSSS
HSDZ,HSSS
HSFS,HSSS
HSGF,HSSS
HSGN,HSSS
HSKA,HSSS
HSKI,HSSS
HSLI,HSSS
HSMN,HSSS
HSNL,HSSS
HSNN,HSSS
HSNR,HSSS
HSOB,HSSS
HSPN,HSSS
HSRN,HSSS
HSSG,HSSS
HSSP,HSSS
HSSK,HSSS
HSSW,HSSS
HTAR,HTDC
HTBH,HTDC
HTBN,HTDC
HTBS,HTDC
HTBU,HTDC
HTCH,HTDC
HTDA,HTDC
HTDO,HTDC
HTFE,HTDC
HTGO,HTDC
HTGW,HTDC
HTHY,HTDC
HTIR,HTDC
HTIY,HTDC
HTKA,HTDC
HTKB,HTDC
HTKC,HTDC
HTKD,HTDC
HTKI,HTDC
HTKJ,HTDC
HTKL,HTDC
HTKN,HTDC
HTKO,HTDC
HTKR,HTDC
HTKS,HTDC
HTKT,HTDC
HTKU,HTDC
HTLD,HTDC
HTLI,HTDC
HTLL,HTDC
HTLM,HTDC
HTLO,HTDC
HTMA,HTDC
HTMB,HTDC
HTME,HTDC
HTMF,HTDC
HTMG,HTDC
HTMH,HTDC
HTMI,HTDC
HTMK,HTDC
HTMM,HTDC
HTMO,HTDC
HTMP,HTDC
HTMS,HTDC
HTMT,HTDC
HTMU,HTDC
HTMV,HTDC
HTMW,HTDC
HTMX,HTDC
HTNA,HTDC
HTND,HTDC
HTNJ,HTDC
HTNK,HTDC
HTNN,HTDC
HTNR,HTDC
HTPE,HTDC
HTRG,HTDC
HTRK,HTDC
HTRU,HTDC
HTSD,HTDC
HTSE,HTDC
HTSH,HTDC
HTSN,HTDC
HTSO,HTDC
HTSS,HTDC
HTSU,HTDC
HTSY,HTDC
HTTB,HTDC
HTTG,HTDC
HTTU,HTDC
HTUK,HTDC
HTUR,HTDC
HTUT,HTDC
HTUV,HTDC
HTWK,HTDC
HTZA,HTDC
HUAD,HUEC
HUAJ,HUEC
HUAR,HUEC
HUAT,HUEC
HUBG,HUEC
HUBL,HUEC
HUBU,FZZA
HUCH,HUEC
HUEN,HUEC
HUFP,HUEC
HUGG,HUEC
HUGM,HUEC
HUGU,HUEC
HUIS,HUEC
HUJI,HUEC
HUKB,HUEC
HUKD,HUEC
HUKI,HUEC
HUKJ,HUEC
HUKK,HUEC
HUKL,HUEC
HUKM,HUEC
HUKN,HUEC
HUKO,HUEC
HUKS,HUEC
HUKU,HUEC
HULI,HUEC
HUMA,HUEC
HUMG,HUEC
HUMI,HUEC
HUMO,HUEC
HUMT,HUEC
HUMW,HUEC
HUMY,HUEC
HUMZ,HUEC
HUPA,HUEC
HUPD,HUEC
HUPT,HUEC
HUSH,HUEC
HUSK,FZZA
HUSO,HUEC
HUSR,HUEC
HUTF,HUEC
HUTO,HUEC
KAAA,KZAU|CHI|ORD
KAAF,JAX|KZJX
KAAO,KZKC|MCI|KC
KAAS,KZID|IND
KAAT,SEA|KZSE
KABE,NY|KZNY
KABI,FTW|KZFW
KABQ,KZAB|ABQ
KABR,MSP|KZMP
KABY,JAX|KZJX
KACB,MSP|KZMP
KACJ,ATL|KZTL
KACK,KZBW|BOS
KACP,KZHU|HOU
KACQ,MSP|KZMP
KACT,FTW|KZFW
KACV,SEA|KZSE
KACY,KZDC|WAS|DC
KACZ,KZDC|WAS|DC
KADC,MSP|KZMP
KADF,MEM|KZME
KADG,CLE|KZOB
KADH,FTW|KZFW
KADM,FTW|KZFW
KADS,FTW|KZFW
KADT,KZDV|DEN
KADU,MSP|KZMP
KADW,KZDC|WAS|DC
KAEG,KZAB|ABQ
KAEJ,KZDV|DEN
KAEL,MSP|KZMP
KAEX,KZHU|HOU
KAFF,KZDV|DEN
KAFJ,CLE|KZOB
KAFK,MSP|KZMP
KAFN,KZBW|BOS
KAFO,KZLC|SLC
KAFP,ATL|KZTL
KAFW,FTW|KZFW
KAGC,CLE|KZOB
KAGO,FTW|KZFW
KAGR,KZMA|MIA
KAGS,ATL|KZTL
KAGZ,MSP|KZMP
KAHC,KZOA|OAK
KAHH,MSP|KZMP
KAHN,ATL|KZTL
KAHQ,MSP|KZMP
KAIA,KZDV|DEN
KAIB,KZDV|DEN
KAID,KZID|IND
KAIG,MSP|KZMP
KAIK,JAX|KZJX
KAIO,MSP|KZMP
KAIT,MSP|KZMP
KAIV,MEM|KZME
KAIZ,KZKC|MCI|KC
KAJG,KZID|IND
KAJO,LAX|LA|KZLA
KAJR,ATL|KZTL
KAJZ,KZDV|DEN
KAKH,ATL|KZTL
KAKO,KZDV|DEN
KAKQ,KZDC|WAS|DC
KAKR,CLE|KZOB
KALB,KZBW|BOS
KALI,KZHU|HOU
KALM,KZAB|ABQ
KALN,KZKC|MCI|KC
KALO,KZAU|CHI|ORD
KALS,KZDV|DEN
KALW,SEA|KZSE
KALX,ATL|KZTL
KAMA,KZAB|ABQ
KAMG,JAX|KZJX
KAMN,CLE|KZOB
KAMT,KZID|IND
KAMW,MSP|KZMP
KANB,ATL|KZTL
KAND,ATL|KZTL
KANE,MSP|KZMP
KANJ,MSP|KZMP
KANK,KZDV|DEN
KANP,KZDC|WAS|DC
KANQ,KZAU|CHI|ORD
KANW,KZDV|DEN
KANY,KZKC|MCI|KC
KAOC,KZLC|SLC
KAOH,KZID|IND
KAOO,CLE|KZOB
KAOV,KZKC|MCI|KC
KAPA,KZDV|DEN
KAPC,KZOA|OAK
KAPF,KZMA|MIA
KAPG,KZDC|WAS|DC
KAPH,KZDC|WAS|DC
KAPN,MSP|KZMP
KAPS,KZHU|HOU
KAPT,MEM|KZME
KAPV,LAX|LA|KZLA
KAPY,KZHU|HOU
KAQO,KZHU|HOU
KAQP,MSP|KZMP
KAQQ,JAX|KZJX
KAQR,FTW|KZFW
KAQW,KZBW|BOS
KAQX,JAX|KZJX
KARA,KZHU|HOU
KARB,CLE|KZOB
KARG,MEM|KZME
KARM,KZHU|HOU
KARR,KZAU|CHI|ORD
KART,KZBW|BOS
KARV,MSP|KZMP
KARW,JAX|KZJX
KASD,KZHU|HOU
KASE,KZDV|DEN
KASG,MEM|KZME
KASH,KZBW|BOS
KASJ,KZDC|WAS|DC
KASL,FTW|KZFW
KASN,ATL|KZTL
KAST,SEA|KZSE
KASW,KZAU|CHI|ORD
KASX,MSP|KZMP
KASY,MSP|KZMP
KATA,FTW|KZFW
KATL,ATL|KZTL
KATS,KZAB|ABQ
KATW,KZAU|CHI|ORD
KATY,MSP|KZMP
KAUG,KZBW|BOS
KAUH,MSP|KZMP
KAUM,MSP|KZMP
KAUN,KZOA|OAK
KAUO,ATL|KZTL
KAUS,KZHU|HOU
KAUW,MSP|KZMP
KAVC,KZDC|WAS|DC
KAVK,KZKC|MCI|KC
KAVL,ATL|KZTL
KAVO,KZMA|MIA
KAVP,NY|KZNY
KAVQ,KZAB|ABQ
KAVX,LAX|LA|KZLA
KAWG,KZAU|CHI|ORD
KAWH,KZLC|SLC
KAWM,MEM|KZME
KAWO,SEA|KZSE
KAXA,MSP|KZMP
KAXH,KZHU|HOU
KAXN,MSP|KZMP
KAXQ,CLE|KZOB
KAXS,FTW|KZFW
KAXV,KZID|IND
KAXX,KZAB|ABQ
KAYE,KZBW|BOS
KAYS,JAX|KZJX
KAYX,MEM|KZME
KAZC,LAX|LA|KZLA
KAZE,JAX|KZJX
KAZO,KZAU|CHI|ORD
KAZU,MEM|KZME
KB23,KZLC|SLC
KBAB,KZOA|OAK
KBAC,MSP|KZMP
KBAD,FTW|KZFW
KBAF,KZBW|BOS
KBAK,KZID|IND
KBAM,KZLC|SLC
KBAX,CLE|KZOB
KBAZ,KZHU|HOU
KBBB,MSP|KZMP
KBBD,KZHU|HOU
KBBG,MEM|KZME
KBBP,JAX|KZJX
KBBW,KZDV|DEN
KBCB,KZDC|WAS|DC
KBCE,KZLC|SLC
KBCG,KZHU|HOU
KBCK,MSP|KZMP
KBCT,KZMA|MIA
KBDE,MSP|KZMP
KBDF,KZAU|CHI|ORD
KBDG,KZDV|DEN
KBDH,MSP|KZMP
KBDJ,MSP|KZMP
KBDL,KZBW|BOS
KBDN,SEA|KZSE
KBDQ,MEM|KZME
KBDR,NY|KZNY
KBDU,KZDV|DEN
KBEA,KZHU|HOU
KBEC,KZKC|MCI|KC
KBED,KZBW|BOS
KBEH,KZAU|CHI|ORD
KBFA,MSP|KZMP
KBFD,CLE|KZOB
KBFE,FTW|KZFW
KBFF,KZDV|DEN
KBFI,SEA|KZSE
KBFK,KZKC|MCI|KC
KBFL,LAX|LA|KZLA
KBFM,KZHU|HOU
KBFR,KZID|IND
KBFW,MSP|KZMP
KBGD,KZAB|ABQ
KBGE,JAX|KZJX
KBGF,MEM|KZME
KBGM,NY|KZNY
KBGR,KZBW|BOS
KBHB,KZBW|BOS
KBHC,JAX|KZJX
KBHK,KZLC|SLC
KBHM,ATL|KZTL
KBID,KZBW|BOS
KBIE,MSP|KZMP
KBIF,KZAB|ABQ
KBIH,KZOA|OAK
KBIJ,JAX|KZJX
KBIL,KZLC|SLC
KBIS,MSP|KZMP
KBIV,KZAU|CHI|ORD
KBIX,KZHU|HOU
KBJC,KZDV|DEN
KBJI,MSP|KZMP
KBJJ,CLE|KZOB
KBKD,FTW|KZFW
KBKE,KZLC|SLC
KBKF,KZDV|DEN
KBKL,CLE|KZOB
KBKN,KZKC|MCI|KC
KBKS,KZHU|HOU
KBKT,KZDC|WAS|DC
KBKV,JAX|KZJX
KBKW,KZID|IND
KBKX,MSP|KZMP
KBLF,KZID|IND
KBLH,LAX|LA|KZLA
KBLI,SEA|KZSE
KBLM,NY|KZNY
KBLU,KZOA|OAK
KBLV,KZKC|MCI|KC
KBMC,KZLC|SLC
KBMG,KZID|IND
KBMI,KZAU|CHI|ORD
KBML,KZBW|BOS
KBMQ,KZHU|HOU
KBMT,KZHU|HOU
KBNA,MEM|KZME
KBNG,LAX|LA|KZLA
KBNL,JAX|KZJX
KBNO,KZLC|SLC
KBNW,MSP|KZMP
KBNY,KZOA|OAK
KBOI,KZLC|SLC
KBOK,SEA|KZSE
KBOS,KZBW|BOS
KBOW,KZMA|MIA
KBPG,FTW|KZFW
KBPI,KZLC|SLC
KBPK,MEM|KZME
KBPT,KZHU|HOU
KBQK,JAX|KZJX
KBQP,FTW|KZFW
KBQR,CLE|KZOB
KBRD,MSP|KZMP
KBRG,KZAB|ABQ
KBRL,KZAU|CHI|ORD
KBRO,KZHU|HOU
KBRY,KZID|IND
KBST,KZBW|BOS
KBTA,MSP|KZMP
KBTF,KZLC|SLC
KBTL,KZAU|CHI|ORD
KBTM,KZLC|SLC
KBTN,MSP|KZMP
KBTP,CLE|KZOB
KBTR,KZHU|HOU
KBTV,KZBW|BOS
KBTY,LAX|LA|KZLA
KBUB,KZDV|DEN
KBUF,CLE|KZOB
KBUM,KZKC|MCI|KC
KBUO,LAX|LA|KZLA
KBUR,LAX|LA|KZLA
KBUU,KZAU|CHI|ORD
KBUY,KZDC|WAS|DC
KBVE,KZHU|HOU
KBVI,CLE|KZOB
KBVN,MSP|KZMP
KBVO,KZKC|MCI|KC
KBVS,SEA|KZSE
KBVU,LAX|LA|KZLA
KBVX,MEM|KZME
KBVY,KZBW|BOS
KBWC,LAX|LA|KZLA
KBWD,FTW|KZFW
KBWG,MEM|KZME
KBWI,KZDC|WAS|DC
KBWP,MSP|KZMP
KBWW,KZLC|SLC
KBXA,KZHU|HOU
KBXG,ATL|KZTL
KBXK,KZAB|ABQ
KBXM,KZBW|BOS
KBYG,KZLC|SLC
KBYH,MEM|KZME
KBYI,KZLC|SLC
KBYL,KZID|IND
KBYS,LAX|LA|KZLA
KBYY,KZHU|HOU
KBZN,KZLC|SLC
KC19,KZAU|CHI|ORD
KC58,MSP|KZMP
KC73,KZAU|CHI|ORD
KC96,KZDV|DEN
KCAD,MSP|KZMP
KCAE,JAX|KZJX
KCAG,KZDV|DEN
KCAK,CLE|KZOB
KCAO,KZAB|ABQ
KCAR,KZBW|BOS
KCAV,MSP|KZMP
KCBE,CLE|KZOB
KCBF,MSP|KZMP
KCBG,MSP|KZMP
KCBK,KZDV|DEN
KCBM,MEM|KZME
KCCA,MEM|KZME
KCCB,LAX|LA|KZLA
KCCO,ATL|KZTL
KCCR,KZOA|OAK
KCCY,MSP|KZMP
KCDA,KZBW|BOS
KCDC,KZLC|SLC
KCDD,MSP|KZMP
KCDH,FTW|KZFW
KCDI,CLE|KZOB
KCDK,JAX|KZJX
KCDN,JAX|KZJX
KCDR,KZDV|DEN
KCDS,FTW|KZFW
KCDW,NY|KZNY
KCEA,KZKC|MCI|KC
KCEC,SEA|KZSE
KCEF,KZBW|BOS
KCEK,MSP|KZMP
KCEU,ATL|KZTL
KCEV,KZID|IND
KCEW,JAX|KZJX
KCEY,MEM|KZME
KCEZ,KZDV|DEN
KCFD,KZHU|HOU
KCFE,MSP|KZMP
KCFJ,KZID|IND
KCFO,KZDV|DEN
KCFS,CLE|KZOB
KCFT,KZAB|ABQ
KCFV,KZKC|MCI|KC
KCGC,JAX|KZJX
KCGE,KZDC|WAS|DC
KCGF,CLE|KZOB
KCGI,MEM|KZME
KCGS,KZDC|WAS|DC
KCGZ,KZAB|ABQ
KCHA,ATL|KZTL
KCHD,KZAB|ABQ
KCHH,KZBW|BOS
KCHK,FTW|KZFW
KCHN,KZMA|MIA
KCHO,KZDC|WAS|DC
KCHQ,MEM|KZME
KCHS,JAX|KZJX
KCHT,KZKC|MCI|KC
KCHU,MSP|KZMP
KCIC,KZOA|OAK
KCID,KZAU|CHI|ORD
KCII,KZLC|SLC
KCIN,MSP|KZMP
KCIR,MEM|KZME
KCIU,MSP|KZMP
KCJJ,MSP|KZMP
KCJR,KZDC|WAS|DC
KCKA,KZKC|MCI|KC
KCKB,CLE|KZOB
KCKC,MSP|KZMP
KCKF,JAX|KZJX
KCKI,JAX|KZJX
KCKL,ATL|KZTL
KCKM,MEM|KZME
KCKN,MSP|KZMP
KCKP,MSP|KZMP
KCKV,MEM|KZME
KCKZ,NY|KZNY
KCLE,CLE|KZOB
KCLI,MSP|KZMP
KCLK,FTW|KZFW
KCLL,KZHU|HOU
KCLM,SEA|KZSE
KCLR,LAX|LA|KZLA
KCLS,SEA|KZSE
KCLT,ATL|KZTL
KCLW,JAX|KZJX
KCMA,LAX|LA|KZLA
KCMD,MEM|KZME
KCMH,KZID|IND
KCMI,KZAU|CHI|ORD
KCMR,KZAB|ABQ
KCMX,MSP|KZMP
KCMY,MSP|KZMP
KCNB,MSP|KZMP
KCNC,KZAU|CHI|ORD
KCNH,KZBW|BOS
KCNI,ATL|KZTL
KCNK,KZKC|MCI|KC
KCNM,KZAB|ABQ
KCNO,LAX|LA|KZLA
KCNP,KZDV|DEN
KCNU,KZKC|MCI|KC
KCNW,FTW|KZFW
KCNY,KZDV|DEN
KCOD,KZLC|SLC
KCOE,SEA|KZSE
KCOF,JAX|KZJX
KCOI,KZMA|MIA
KCOM,FTW|KZFW
KCON,KZBW|BOS
KCOQ,MSP|KZMP
KCOS,KZDV|DEN
KCOT,KZHU|HOU
KCOU,KZKC|MCI|KC
KCPC,JAX|KZJX
KCPF,KZID|IND
KCPK,KZDC|WAS|DC
KCPM,LAX|LA|KZLA
KCPR,KZDV|DEN
KCPS,KZKC|MCI|KC
KCPT,FTW|KZFW
KCPU,KZOA|OAK
KCQA,KZID|IND
KCQB,KZKC|MCI|KC
KCQF,JAX|KZJX
KCQM,MSP|KZMP
KCQN,ATL|KZTL
KCQV,SEA|KZSE
KCQW,JAX|KZJX
KCQX,KZBW|BOS
KCRE,JAX|KZJX
KCRG,JAX|KZJX
KCRP,KZHU|HOU
KCRQ,LAX|LA|KZLA
KCRS,FTW|KZFW
KCRT,MEM|KZME
KCRW,KZID|IND
KCRX,MEM|KZME
KCRZ,MSP|KZMP
KCSB,KZDV|DEN
KCSG,ATL|KZTL
KCSL,LAX|LA|KZLA
KCSM,FTW|KZFW
KCSQ,MSP|KZMP
KCSV,ATL|KZTL
KCTB,KZLC|SLC
KCTJ,ATL|KZTL
KCTK,KZAU|CHI|ORD
KCTO,NY|KZNY
KCTY,JAX|KZJX
KCTZ,KZDC|WAS|DC
KCUB,JAX|KZJX
KCUH,KZKC|MCI|KC
KCUL,KZID|IND
KCUT,KZDV|DEN
KCVB,KZHU|HOU
KCVC,ATL|KZTL
KCVG,KZID|IND
KCVH,KZOA|OAK
KCVK,MEM|KZME
KCVN,KZAB|ABQ
KCVO,SEA|KZSE
KCVS,KZAB|ABQ
KCVX,MSP|KZMP
KCWA,MSP|KZMP
KCWC,FTW|KZFW
KCWF,KZHU|HOU
KCWI,KZAU|CHI|ORD
KCWV,JAX|KZJX
KCXE,KZDC|WAS|DC
KCXL,LAX|LA|KZLA
KCXO,KZHU|HOU
KCXP,KZOA|OAK
KCXU,JAX|KZJX
KCXW,MEM|KZME
KCXY,NY|KZNY
KCYO,KZID|IND
KCYS,KZDV|DEN
KCYW,KZKC|MCI|KC
KCZD,KZDV|DEN
KCZG,NY|KZNY
KCZK,SEA|KZSE
KCZL,ATL|KZTL
KCZT,KZHU|HOU
KCZZ,LAX|LA|KZLA
KD07,MSP|KZMP
KD45,MSP|KZMP
KD97,MSP|KZMP
KDAA,KZDC|WAS|DC
KDAB,JAX|KZJX
KDAF,KZAU|CHI|ORD
KDAG,LAX|LA|KZLA
KDAL,FTW|KZFW
KDAN,KZDC|WAS|DC
KDAW,KZBW|BOS
KDAY,KZID|IND
KDBN,ATL|KZTL
KDBQ,KZAU|CHI|ORD
KDCA,KZDC|WAS|DC
KDCM,ATL|KZTL
KDCU,ATL|KZTL
KDCY,KZID|IND
KDDC,KZKC|MCI|KC
KDDH,KZBW|BOS
KDEC,KZKC|MCI|KC
KDED,JAX|KZJX
KDEH,MSP|KZMP
KDEN,KZDV|DEN
KDEQ,FTW|KZFW
KDET,CLE|KZOB
KDEW,SEA|KZSE
KDFI,CLE|KZOB
KDFW,FTW|KZFW
KDGL,KZAB|ABQ
KDGW,KZDV|DEN
KDHN,JAX|KZJX
KDHT,KZAB|ABQ
KDIJ,KZLC|SLC
KDIK,MSP|KZMP
KDKB,KZAU|CHI|ORD
KDKK,CLE|KZOB
KDKR,KZHU|HOU
KDKX,ATL|KZTL
KDLC,JAX|KZJX
KDLF,KZHU|HOU
KDLH,MSP|KZMP
KDLL,KZAU|CHI|ORD
KDLN,KZLC|SLC
KDLO,LAX|LA|KZLA
KDLS,SEA|KZSE
KDLZ,KZID|IND
KDMA,KZAB|ABQ
KDMN,KZAB|ABQ
KDMO,KZKC|MCI|KC
KDMW,NY|KZNY
KDNA,KZAB|ABQ
KDNL,ATL|KZTL
KDNN,ATL|KZTL
KDNS,MSP|KZMP
KDNV,KZAU|CHI|ORD
KDOV,KZDC|WAS|DC
KDPA,KZAU|CHI|ORD
KDPG,KZLC|SLC
KDPL,KZDC|WAS|DC
KDQH,JAX|KZJX
KDRA,LAX|LA|KZLA
KDRI,KZHU|HOU
KDRM,MSP|KZMP
KDRO,KZDV|DEN
KDRP,MEM|KZME
KDRT,KZHU|HOU
KDSM,MSP|KZMP
KDSV,CLE|KZOB
KDTA,KZLC|SLC
KDTG,KZAU|CHI|ORD
KDTL,MSP|KZMP
KDTN,FTW|KZFW
KDTO,FTW|KZFW
KDTS,JAX|KZJX
KDTW,CLE|KZOB
KDUA,FTW|KZFW
KDUB,KZLC|SLC
KDUC,FTW|KZFW
KDUG,KZAB|ABQ
KDUH,CLE|KZOB
KDUJ,CLE|KZOB
KDUX,KZAB|ABQ
KDVK,KZID|IND
KDVL,MSP|KZMP
KDVN,KZAU|CHI|ORD
KDVO,KZOA|OAK
KDVP,MSP|KZMP
KDVT,KZAB|ABQ
KDWA,KZOA|OAK
KDWH,KZHU|HOU
KDWU,KZID|IND
KDWX,KZDV|DEN
KDXE,MEM|KZME
KDXR,NY|KZNY
KDXX,MSP|KZMP
KDYA,ATL|KZTL
KDYB,JAX|KZJX
KDYL,NY|KZNY
KDYR,MEM|KZME
KDYS,FTW|KZFW
KDYT,MSP|KZMP
KDZB,KZHU|HOU
KDZJ,ATL|KZTL
KE02,FTW|KZFW
KE28,KZAB|ABQ
KEAG,MSP|KZMP
KEAN,KZDV|DEN
KEAR,MSP|KZMP
KEAT,SEA|KZSE
KEAU,MSP|KZMP
KEBA,ATL|KZTL
KEBD,KZID|IND
KEBG,KZHU|HOU
KEBS,MSP|KZMP
KECG,KZDC|WAS|DC
KECP,JAX|KZJX
KECS,KZDV|DEN
KECU,KZHU|HOU
KEDC,KZHU|HOU
KEDE,KZDC|WAS|DC
KEDJ,KZID|IND
KEDN,JAX|KZJX
KEDU,KZOA|OAK
KEDW,LAX|LA|KZLA
KEED,LAX|LA|KZLA
KEEN,KZBW|BOS
KEEO,KZDV|DEN
KEET,ATL|KZTL
KEEW,KZAU|CHI|ORD
KEFC,KZDV|DEN
KEFD,KZHU|HOU
KEFK,KZBW|BOS
KEFT,KZAU|CHI|ORD
KEFW,MSP|KZMP
KEGE,KZDV|DEN
KEGI,JAX|KZJX
KEGQ,MSP|KZMP
KEGT,KZKC|MCI|KC
KEGV,MSP|KZMP
KEHA,KZKC|MCI|KC
KEHO,ATL|KZTL
KEHR,KZID|IND
KEIK,KZDV|DEN
KEIW,MEM|KZME
KEKA,SEA|KZSE
KEKM,KZAU|CHI|ORD
KEKN,KZDC|WAS|DC
KEKO,KZLC|SLC
KEKQ,KZID|IND
KEKS,KZLC|SLC
KEKX,KZID|IND
KEKY,ATL|KZTL
KELA,KZHU|HOU
KELD,FTW|KZFW
KELK,FTW|KZFW
KELM,NY|KZNY
KELN,SEA|KZSE
KELO,MSP|KZMP
KELP,KZAB|ABQ
KELY,KZLC|SLC
KELZ,CLE|KZOB
KEMM,KZLC|SLC
KEMP,KZKC|MCI|KC
KEMT,LAX|LA|KZLA
KEMV,KZDC|WAS|DC
KEND,KZKC|MCI|KC
KENL,KZKC|MCI|KC
KENV,KZLC|SLC
KENW,KZAU|CHI|ORD
KEOD,MEM|KZME
KEOE,ATL|KZTL
KEOK,KZKC|MCI|KC
KEOP,KZID|IND
KEOS,KZKC|MCI|KC
KEPH,SEA|KZSE
KEPM,KZBW|BOS
KEPZ,KZAB|ABQ
KEQA,KZKC|MCI|KC
KEQY,ATL|KZTL
KERI,CLE|KZOB
KERR,KZBW|BOS
KERV,KZHU|HOU
KERY,MSP|KZMP
KESC,MSP|KZMP
KESF,KZHU|HOU
KESN,KZDC|WAS|DC
KEST,MSP|KZMP
KESW,SEA|KZSE
KETB,KZAU|CHI|ORD
KETC,KZDC|WAS|DC
KETH,MSP|KZMP
KETN,FTW|KZFW
KEUF,ATL|KZTL
KEUG,SEA|KZSE
KEUL,KZLC|SLC
KEVB,JAX|KZJX
KEVM,MSP|KZMP
KEVU,MSP|KZMP
KEVV,KZID|IND
KEVW,KZLC|SLC
KEVY,NY|KZNY
KEWB,KZBW|BOS
KEWK,KZKC|MCI|KC
KEWN,KZDC|WAS|DC
KEWR,NY|KZNY
KEXX,ATL|KZTL
KEYE,KZID|IND
KEYF,KZDC|WAS|DC
KEYQ,KZHU|HOU
KEYW,KZMA|MIA
KEZF,KZDC|WAS|DC
KEZI,KZAU|CHI|ORD
KEZM,JAX|KZJX
KEZS,MSP|KZMP
KEZZ,KZKC|MCI|KC
KF10,FTW|KZFW
KF30,FTW|KZFW
KF39,FTW|KZFW
KFAF,KZDC|WAS|DC
KFAM,KZKC|MCI|KC
KFAR,MSP|KZMP
KFAT,KZOA|OAK
KFAY,KZDC|WAS|DC
KFBG,KZDC|WAS|DC
KFBL,MSP|KZMP
KFBR,KZLC|SLC
KFBY,MSP|KZMP
KFCH,KZOA|OAK
KFCI,KZDC|WAS|DC
KFCM,MSP|KZMP
KFCS,KZDV|DEN
KFCY,MEM|KZME
KFDK,KZDC|WAS|DC
KFDR,FTW|KZFW
KFDW,JAX|KZJX
KFDY,CLE|KZOB
KFEP,KZAU|CHI|ORD
KFES,KZKC|MCI|KC
KFET,MSP|KZMP
KFFA,KZDC|WAS|DC
KFFC,ATL|KZTL
KFFL,KZAU|CHI|ORD
KFFM,MSP|KZMP
KFFO,KZID|IND
KFFT,KZID|IND
KFFX,KZAU|CHI|ORD
KFFZ,KZAB|ABQ
KFGU,ATL|KZTL
KFGX,KZID|IND
KFHB,JAX|KZJX
KFHR,SEA|KZSE
KFHU,KZAB|ABQ
KFIG,CLE|KZOB
KFIN,JAX|KZJX
KFIT,KZBW|BOS
KFKA,MSP|KZMP
KFKL,CLE|KZOB
KFKN,KZDC|WAS|DC
KFKR,KZAU|CHI|ORD
KFKS,MSP|KZMP
KFLD,KZAU|CHI|ORD
KFLG,KZAB|ABQ
KFLL,KZMA|MIA
KFLO,JAX|KZJX
KFLP,MEM|KZME
KFLV,KZKC|MCI|KC
KFLX,KZOA|OAK
KFLY,KZDV|DEN
KFME,KZDC|WAS|DC
KFMH,KZBW|BOS
KFMM,KZDV|DEN
KFMN,KZDV|DEN
KFMY,KZMA|MIA
KFMZ,MSP|KZMP
KFNB,KZKC|MCI|KC
KFNL,KZDV|DEN
KFNT,CLE|KZOB
KFOA,KZKC|MCI|KC
KFOD,MSP|KZMP
KFOE,KZKC|MCI|KC
KFOK,NY|KZNY
KFOM,KZLC|SLC
KFOT,SEA|KZSE
KFOZ,MSP|KZMP
KFPK,CLE|KZOB
KFPR,KZMA|MIA
KFQD,ATL|KZTL
KFRG,NY|KZNY
KFRH,KZID|IND
KFRI,KZKC|MCI|KC
KFRM,MSP|KZMP
KFRR,KZDC|WAS|DC
KFSD,MSP|KZMP
KFSE,MSP|KZMP
KFSI,FTW|KZFW
KFSK,KZKC|MCI|KC
KFSM,MEM|KZME
KFSO,KZBW|BOS
KFST,KZAB|ABQ
KFSU,KZAB|ABQ
KFSW,KZAU|CHI|ORD
KFTK,KZID|IND
KFTT,KZKC|MCI|KC
KFTW,FTW|KZFW
KFTY,ATL|KZTL
KFUL,LAX|LA|KZLA
KFVE,KZBW|BOS
KFVX,KZDC|WAS|DC
KFWA,KZAU|CHI|ORD
KFWB,KZKC|MCI|KC
KFWC,KZKC|MCI|KC
KFWD,FTW|KZFW
KFWN,NY|KZNY
KFWQ,CLE|KZOB
KFWS,FTW|KZFW
KFXE,KZMA|MIA
KFXY,MSP|KZMP
KFYE,MEM|KZME
KFYG,KZKC|MCI|KC
